Column1,Column2,Column3,Column4,Column5
0.0,0.0,0.0,0.0,0.0
0.005,19.089583333333334,0.0,19.089583333333334,0.0
0.01,38.17916666666667,0.0,38.17916666666667,0.0
0.015,57.26875,0.0,57.26875,0.0
0.02,76.35833333333333,0.0,76.35833333333333,0.0
0.025,97.18333333333332,-15.866666666666664,97.18333333333332,-15.866666666666664
0.03,118.00833333333334,-31.733333333333327,118.00833333333334,-31.733333333333327
0.035,138.83333333333334,-47.59999999999999,138.83333333333334,-47.59999999999999
0.04,159.65833333333333,-63.466666666666654,159.65833333333333,-63.466666666666654
0.045,170.07083333333335,-72.14375,170.07083333333335,-72.14375
0.05,180.48333333333335,-80.82083333333334,180.48333333333335,-80.82083333333334
0.055,190.89583333333334,-89.49791666666667,190.89583333333334,-89.49791666666667
0.06,201.30833333333334,-98.17500000000001,201.30833333333334,-98.17500000000001
0.065,201.30833333333334,-105.11666666666667,201.30833333333334,-105.11666666666667
0.07,201.30833333333334,-112.05833333333332,201.30833333333334,-112.05833333333332
0.075,201.30833333333334,-119.0,201.30833333333334,-119.0
0.08,201.30833333333334,-125.94166666666666,201.30833333333334,-125.94166666666666
0.085,204.77916666666664,-127.67708333333333,204.77916666666664,-127.67708333333333
0.09,208.25,-129.4125,208.25,-129.4125
0.095,211.72083333333333,-131.14791666666667,211.72083333333333,-131.14791666666667
0.1,215.19166666666666,-132.88333333333333,215.19166666666666,-132.88333333333333
0.105,215.19166666666666,-138.0895833333333,215.19166666666666,-138.0895833333333
0.11,215.19166666666666,-143.29583333333332,215.19166666666666,-143.29583333333332
0.115,215.19166666666666,-148.50208333333333,215.19166666666666,-148.50208333333333
0.12,215.19166666666666,-153.70833333333331,215.19166666666666,-153.70833333333331
0.125,215.19166666666666,-153.70833333333331,215.19166666666666,-153.70833333333331
0.13,215.19166666666666,-153.70833333333331,215.19166666666666,-153.70833333333331
0.135,215.19166666666666,-153.70833333333331,215.19166666666666,-153.70833333333331
0.14,215.19166666666666,-153.70833333333331,215.19166666666666,-153.70833333333331
0.145,213.01875,-155.44375,213.01875,-155.44375
0.15,210.84583333333333,-157.17916666666665,210.84583333333333,-157.17916666666665
0.155,208.67291666666665,-158.91458333333333,208.67291666666665,-158.91458333333333
0.16,206.5,-160.65,206.5,-160.65
0.165,203.05833333333334,-160.65,203.05833333333334,-160.65
0.17,199.6166666666667,-160.65,199.6166666666667,-160.65
0.175,196.175,-160.65,196.175,-160.65
0.18,192.73333333333335,-160.65,192.73333333333335,-160.65
0.185,192.73333333333335,-160.65,192.73333333333335,-160.65
0.19,192.73333333333335,-160.65,192.73333333333335,-160.65
0.195,192.73333333333335,-160.65,192.73333333333335,-160.65
0.2,192.73333333333335,-160.65,192.73333333333335,-160.65
0.205,192.73333333333335,-158.91458333333333,192.73333333333335,-158.91458333333333
0.21,192.73333333333335,-157.17916666666665,192.73333333333335,-157.17916666666665
0.215,192.73333333333335,-155.44375,192.73333333333335,-155.44375
0.22,192.73333333333335,-153.70833333333331,192.73333333333335,-153.70833333333331
0.225,194.45416666666668,-153.70833333333331,194.45416666666668,-153.70833333333331
0.23,196.17499999999998,-153.70833333333331,196.17499999999998,-153.70833333333331
0.235,197.89583333333334,-153.70833333333331,197.89583333333334,-153.70833333333331
0.24,199.61666666666667,-153.70833333333331,199.61666666666667,-153.70833333333331
0.245,197.89583333333334,-153.70833333333331,197.89583333333334,-153.70833333333331
0.25,196.17499999999998,-153.70833333333331,196.17499999999998,-153.70833333333331
0.255,194.45416666666668,-153.70833333333331,194.45416666666668,-153.70833333333331
0.26,192.73333333333335,-153.70833333333331,192.73333333333335,-153.70833333333331
0.265,191.0125,-153.70833333333331,191.0125,-153.70833333333331
0.27,189.29166666666666,-153.70833333333331,189.29166666666666,-153.70833333333331
0.275,187.57083333333333,-153.70833333333331,187.57083333333333,-153.70833333333331
0.28,185.84999999999997,-153.70833333333331,185.84999999999997,-153.70833333333331
0.285,187.57083333333333,-150.23749999999998,187.57083333333333,-150.23749999999998
0.29,189.29166666666666,-146.76666666666665,189.29166666666666,-146.76666666666665
0.295,191.0125,-143.29583333333332,191.0125,-143.29583333333332
0.3,192.73333333333335,-139.825,192.73333333333335,-139.825
0.305,191.0125,-139.825,191.0125,-139.825
0.31,189.29166666666666,-139.825,189.29166666666666,-139.825
